Dataset,Method,MCC,Recall,Kendall_Diff,Wasserstein,KL_Div,Norm_MCC,Norm_Recall,Norm_Kendall_Diff,Norm_Wasserstein,Norm_KL_Div,Final_Score
Clean_haberman.csv,iqr_ctgan_filtered,0.0983625773742826,0.3154761904761904,0.5572465632558575,0.7083871868052253,5.7660849054186185,0.6069975878081232,0.4999999999999999,0.4548253153052413,0.3598578538134096,0.5774887441514506,0.5039877972129414
Clean_haberman.csv,iqr_gan_from_tutorial,0.1290830267821573,0.38690476190476186,0.6838320853598278,0.08703716262915132,2.3428497694987356,0.692926122510056,0.646341463414634,0.2712779276281152,0.9592958467932915,0.8457689917180689,0.7412980413180917
Clean_haberman.csv,iqr_gan_from_tutorial_filtered,0.1618048741091705,0.5416666666666667,0.8558164177885168,0.08331194459617419,0.6500020841247857,0.7844527911540977,0.9634146341463415,0.021902845754591782,0.9628896942773425,0.9784381126204692,0.7990235839969821
Clean_haberman.csv,iqr_gan_paper,0.20172404558990142,0.4523809523809524,0.5125075503022684,0.05324632391445789,2.0533669075968883,0.896111180857704,0.7804878048780488,0.5196963117541065,0.9918950449137101,0.8684558743813163,0.8728769849185418
Clean_haberman.csv,iqr_gan_paper_filtered,0.2042305788212356,0.5178571428571429,0.7251308678082017,0.0448450979364754,0.37487407472473144,0.9031222347941428,0.9146341463414634,0.21139522140189326,1.0,1.0,0.8738518306919928
Clean_haberman.csv,iqr_smote,0.11386499855921549,0.44642857142857134,0.8591677797148886,0.15134968837092308,1.919169914974573,0.650359594628636,0.7682926829268291,0.017043413834400445,0.8972513149607954,0.8789729440461017,0.695750136420426
Clean_haberman.csv,iqr_smote_filtered,0.11386499855921549,0.44642857142857134,0.8591677797148886,0.20336388973294903,2.246178441028387,0.650359594628636,0.7682926829268291,0.017043413834400445,0.8470714046723089,0.8533451607233713,0.678133385001607
Clean_haberman.csv,iqr_smotified_gan,-0.053915911912662165,0.17857142857142858,0.6731716678556771,0.09568993005516806,2.266613134687503,0.1810576128643654,0.21951219512195122,0.2867353966333561,0.9509482209177618,0.851743685961591,0.49350663919276455
Clean_haberman.csv,iqr_smotified_gan_filtered,-0.11864611190041074,0.19642857142857142,0.740917777685018,0.15615715517086698,6.390409591974709,0.0,0.25609756097560976,0.18850440403808855,0.8926133844260744,0.5285601795565997,0.3651002297848521
Clean_haberman.csv,iqr_wgangp,0.03198906167014767,0.1904761904761905,0.5320003563202843,0.517750522201689,2.8575965748220185,0.4213434369931919,0.24390243902439032,0.4914319923940682,0.5437716788267006,0.8054280876074468,0.4857451303478775
Clean_haberman.csv,iqr_wgangp_filtered,0.0365404092364532,0.1904761904761905,0.5194786286939034,1.0813993895442942,12.859528807063745,0.43407406544524807,0.24390243902439032,0.5095883372653165,0.0,0.02157283114131625,0.25113598692120154
Clean_heart.csv,iqr_ctgan,0.7231472781689156,0.9056956115779646,0.43228293305039844,0.1498313452800301,1.586180064412961,1.0,1.0,0.7507199220630976,0.7902691481459613,0.8649475393965421,0.8986474905897524
Clean_heart.csv,iqr_ctgan_filtered,0.6894355957563281,0.8879551820728292,0.4416728930739894,0.5133259012098768,4.209240143549143,0.3947422647645862,0.5365853658536608,0.6715377123205313,0.18225291183919745,0.6303528863075976,0.39642037590577267
Clean_heart.csv,iqr_gan_from_tutorial,0.6936528816950026,0.8851540616246499,0.4807445225897308,0.0504105395025673,1.74640810179753,0.470459189978893,0.46341463414634276,0.3420604881868181,0.9565700270814501,0.8506174669958619,0.6407639430488946
Clean_heart.csv,iqr_gan_from_tutorial_filtered,0.7077721026425776,0.8795518207282912,0.4027216215624363,0.03904065556395363,0.11679447454953996,0.7239549244672663,0.3170731707317067,1.0,0.975588397306876,0.9963627538057457,0.8136020814327146
Clean_heart.csv,iqr_gan_paper,0.6835182580161491,0.8860877684407097,0.521308360352869,0.04124837081605565,1.6613418284891617,0.2885027008232015,0.4878048780487845,0.0,0.9718955587305558,0.858225410494784,0.5415727768028042
Clean_heart.csv,iqr_gan_paper_filtered,0.7048060615926854,0.8795518207282915,0.432918828848826,0.024446498121098746,0.07612553702468798,0.6707027827763881,0.3170731707317138,0.7453576378404803,1.0,1.0,0.7745241939677746
Clean_heart.csv,iqr_smote,0.6850358001756648,0.8888888888888891,0.48163200453765537,0.11628369764974131,1.5321537430083334,0.3157485712413983,0.5609756097561025,0.33457666700262223,0.8463841961332285,0.8697794097103034,0.5567478559834307
Clean_heart.csv,iqr_smote_filtered,0.6850358001756648,0.8888888888888891,0.48163200453765537,0.11593788512799653,0.8958830802353076,0.3157485712413983,0.5609756097561025,0.33457666700262223,0.8469626356848227,0.9266845856882271,0.5626119054467013
Clean_heart.csv,iqr_smotified_gan,0.6968967467911253,0.8926237161531281,0.4799378411055914,0.04433719697973437,1.6663737506133542,0.5286993696726636,0.6585365853658551,0.34886294765545234,0.9667288886167722,0.8577753780938928,0.6880159055656172
Clean_heart.csv,iqr_smotified_gan_filtered,0.6968967467911253,0.8926237161531281,0.4799378411055914,0.18368126293448037,9.328779820458864,0.5286993696726636,0.6585365853658551,0.34886294765545234,0.733648494010154,0.17248436700351844,0.5495626860745942
Clean_heart.csv,iqr_wgangp,0.7007076589564785,0.8870214752567696,0.4700919216452662,0.15418244553392182,1.6370640862104753,0.5971202819888486,0.5121951219512226,0.43189010196252076,0.7829910760070342,0.8603967021754255,0.6541936282065666
